timestamp,activeBucketColumn,imuqx,imuqy,imuqz,imuqw,liftValue,activation
29.75998,4,-0.603,0.274,-0.549,0.507,3212,NONE
29.80265,4,-0.603,0.274,-0.549,0.509,910,NONE
29.93066,4,-0.603,0.273,-0.548,0.51,64687,NONE
29.97331,4,-0.603,0.273,-0.548,0.509,6242,NONE
29.99465,4,-0.604,0.276,-0.546,0.509,121445,HOLD
30.03732,4,-0.604,0.279,-0.545,0.508,22602,HOLD
30.10131,4,-0.605,0.278,-0.546,0.506,4232,HOLD
30.14399,4,-0.604,0.275,-0.547,0.507,7499,NONE
30.18664,4,-0.605,0.27,-0.553,0.503,16117,NONE
30.22932,4,-0.606,0.266,-0.556,0.502,8373,NONE
30.272,4,-0.61,0.256,-0.567,0.488,16149,NONE
30.29331,4,-0.619,0.233,-0.586,0.465,42418,NONE
30.33599,4,-0.627,0.214,-0.602,0.444,3047,NONE
30.37866,4,-0.634,0.19,-0.618,0.421,10461,NONE
30.57066,3,-0.649,0.142,-0.647,0.373,16213,NONE
30.61331,3,-0.648,0.137,-0.649,0.372,7406,NONE
30.63465,3,-0.648,0.135,-0.651,0.37,8434,NONE
30.67732,3,-0.648,0.125,-0.655,0.364,29167,NONE
30.71998,3,-0.647,0.122,-0.658,0.362,11073,NONE
30.76265,3,-0.646,0.126,-0.656,0.367,16934,NONE
30.80533,3,-0.646,0.129,-0.653,0.37,28615,NONE
30.86932,3,-0.645,0.132,-0.651,0.374,961,NONE
30.89066,3,-0.645,0.135,-0.649,0.379,1606,NONE
31.10399,2,-0.642,0.155,-0.634,0.399,28298,NONE
31.12533,2,-0.642,0.156,-0.634,0.4,80945,NONE
31.16798,2,-0.641,0.158,-0.632,0.402,145062,START
31.21066,2,-0.641,0.157,-0.632,0.403,119365,HOLD
31.25331,2,-0.642,0.155,-0.633,0.402,21986,HOLD
31.29599,2,-0.644,0.153,-0.633,0.398,29358,END
31.31732,2,-0.644,0.155,-0.632,0.399,9779,NONE
31.35998,2,-0.644,0.15,-0.638,0.393,0,NONE
31.40265,2,-0.644,0.145,-0.641,0.389,7095,NONE
31.44533,2,-0.649,0.121,-0.657,0.369,7728,NONE
31.48798,2,-0.656,0.086,-0.686,0.33,5630,NONE
31.53066,2,-0.662,0.061,-0.688,0.288,58469,NONE
31.67998,1,-0.662,0.064,-0.686,0.292,19014,NONE
31.72265,1,-0.662,0.066,-0.685,0.295,14668,NONE
31.76533,1,-0.662,0.068,-0.684,0.296,23183,NONE
31.80798,1,-0.662,0.072,-0.681,0.303,132447,HOLD
31.85066,1,-0.662,0.076,-0.677,0.308,23462,HOLD
31.89331,1,-0.663,0.079,-0.676,0.31,52916,HOLD
31.93599,1,-0.663,0.076,-0.677,0.307,25627,HOLD
31.97866,1,-0.661,0.074,-0.68,0.306,107592,NONE
32.02132,1,-0.661,0.071,-0.682,0.302,141,NONE
32.06399,1,-0.662,0.063,-0.686,0.292,6932,NONE
32.10664,1,-0.664,0.055,-0.689,0.282,3867,NONE
33.42932,1,-0.661,0.081,-0.677,0.31,2674,NONE
33.472,1,-0.66,0.087,-0.675,0.317,211669,NONE
33.49331,1,-0.659,0.09,-0.673,0.32,73023,NONE
33.53599,1,-0.66,0.09,-0.672,0.322,50037,HOLD
33.57866,1,-0.659,0.092,-0.67,0.325,10157,HOLD
33.62132,1,-0.661,0.09,-0.672,0.32,15787,HOLD
33.66399,1,-0.66,0.086,-0.674,0.318,4943,NONE
33.70664,1,-0.659,0.085,-0.676,0.317,27256,NONE
33.74932,1,-0.658,0.087,-0.676,0.317,21768,NONE
33.792,1,-0.655,0.094,-0.674,0.325,14655,NONE
33.83465,1,-0.652,0.105,-0.67,0.336,17241,NONE
33.96265,2,-0.642,0.135,-0.657,0.37,1281,NONE
33.98399,2,-0.641,0.136,-0.656,0.373,110380,NONE
34.02665,2,-0.641,0.137,-0.653,0.375,204228,START
34.06932,2,-0.641,0.139,-0.651,0.379,100615,HOLD
34.112,2,-0.643,0.139,-0.649,0.381,4935,HOLD
34.15465,2,-0.645,0.137,-0.649,0.379,21384,HOLD
34.19732,2,-0.646,0.134,-0.651,0.376,8490,NONE
34.23998,2,-0.644,0.131,-0.654,0.372,8740,NONE
34.28265,2,-0.643,0.132,-0.654,0.374,6626,NONE
34.32533,2,-0.641,0.141,-0.65,0.38,46463,NONE
34.36798,2,-0.638,0.146,-0.647,0.386,65323,NONE
34.51732,3,-0.623,0.169,-0.634,0.424,0,HOLD
34.55998,3,-0.622,0.17,-0.632,0.428,42079,HOLD
34.60265,3,-0.622,0.171,-0.63,0.43,80785,HOLD
34.64533,3,-0.622,0.172,-0.628,0.432,50506,HOLD
34.66665,3,-0.624,0.171,-0.628,0.431,3137,HOLD
34.70932,3,-0.625,0.167,-0.63,0.427,44634,HOLD
34.752,3,-0.626,0.164,-0.633,0.424,3406,HOLD
34.79465,3,-0.623,0.162,-0.637,0.422,174103,HOLD
34.81599,3,-0.622,0.165,-0.636,0.424,5427,HOLD
34.85866,3,-0.621,0.167,-0.635,0.426,525,END
34.90131,3,-0.618,0.174,-0.631,0.432,1478,NONE
35.13599,4,-0.592,0.244,-0.578,0.504,8394,NONE
35.17866,4,-0.592,0.246,-0.576,0.506,238203,HOLD
35.22131,4,-0.591,0.252,-0.571,0.509,15904,HOLD
35.26399,4,-0.592,0.252,-0.57,0.508,13765,HOLD
35.28533,4,-0.596,0.248,-0.573,0.502,14050,HOLD
35.34932,4,-0.595,0.248,-0.574,0.503,5215,END
35.37066,4,-0.595,0.244,-0.578,0.501,18887,NONE
35.41331,4,-0.594,0.242,-0.581,0.5,5263,NONE
35.45599,4,-0.593,0.242,-0.582,0.499,37861,NONE
35.49866,4,-0.593,0.245,-0.58,0.5,2126,NONE
35.54132,4,-0.594,0.248,-0.577,0.501,55320,NONE
35.71199,4,-0.593,0.25,-0.573,0.505,9379,NONE
35.75465,4,-0.592,0.252,-0.57,0.508,28754,HOLD
35.79733,4,-0.593,0.251,-0.571,0.508,23169,HOLD
35.83998,4,-0.594,0.25,-0.572,0.505,119051,HOLD
35.88265,4,-0.596,0.252,-0.572,0.503,2802,HOLD
35.90399,4,-0.596,0.234,-0.57,0.505,9928,HOLD
35.96798,4,-0.596,0.245,-0.577,0.501,65227,NONE
36.01066,4,-0.596,0.245,-0.58,0.498,3632,NONE
36.05331,4,-0.597,0.245,-0.582,0.494,7310,NONE
36.09599,4,-0.6,0.245,-0.585,0.486,4245,NONE
36.13866,4,-0.602,0.244,-0.585,0.484,46498,NONE
36.28798,3,-0.603,0.241,-0.585,0.484,2040,NONE
36.33066,3,-0.603,0.242,-0.583,0.486,200063,START
36.37331,3,-0.603,0.241,-0.583,0.486,135301,HOLD
36.41599,3,-0.606,0.239,-0.584,0.483,30775,HOLD
36.45866,3,-0.608,0.237,-0.584,0.48,8213,HOLD
36.50132,3,-0.61,0.236,-0.585,0.478,1561,HOLD
36.54399,3,-0.612,0.236,-0.586,0.475,1877,NONE
36.56533,3,-0.611,0.234,-0.586,0.476,134785,NONE
36.60798,3,-0.612,0.229,-0.592,0.469,29432,NONE
36.65066,3,-0.613,0.23,-0.594,0.465,21017,NONE
36.69331,3,-0.615,0.229,-0.594,0.462,31893,NONE
36.71465,3,-0.621,0.221,-0.601,0.452,25593,NONE
36.75732,3,-0.625,0.213,-0.607,0.44,6988,NONE
36.84265,2,-0.629,0.196,-0.619,0.425,52892,NONE
36.86399,2,-0.63,0.19,-0.623,0.421,31971,NONE
36.90664,2,-0.632,0.184,-0.625,0.416,168590,START
36.94932,2,-0.633,0.184,-0.624,0.418,9648,HOLD
36.992,2,-0.635,0.182,-0.622,0.418,5505,HOLD
37.03465,2,-0.637,0.18,-0.622,0.415,10450,HOLD
37.05598,2,-0.64,0.178,-0.624,0.409,4820,HOLD
37.09866,2,-0.639,0.181,-0.622,0.413,51105,HOLD
37.14132,2,-0.639,0.177,-0.628,0.406,12610,HOLD
37.18399,2,-0.639,0.177,-0.629,0.405,35307,HOLD
37.22664,2,-0.64,0.177,-0.629,0.403,4561,HOLD
37.26932,2,-0.64,0.176,-0.629,0.401,7744,NONE
37.312,2,-0.642,0.173,-0.63,0.399,19102,NONE
37.37599,2,-0.644,0.161,-0.637,0.389,14437,NONE
37.41866,2,-0.645,0.158,-0.638,0.388,10306,NONE
37.46132,2,-0.646,0.154,-0.641,0.384,175360,NONE
37.50399,2,-0.648,0.149,-0.642,0.38,104958,NONE
37.52533,2,-0.648,0.15,-0.639,0.383,39840,HOLD
37.56798,2,-0.65,0.143,-0.643,0.381,14314,HOLD
37.61066,2,-0.65,0.14,-0.644,0.375,142412,HOLD
37.65331,2,-0.65,0.138,-0.648,0.37,34535,HOLD
37.69599,2,-0.65,0.137,-0.649,0.369,3574,HOLD
37.73866,2,-0.65,0.136,-0.651,0.366,9446,NONE
37.75998,2,-0.649,0.139,-0.65,0.368,7694,NONE
37.80265,2,-0.648,0.14,-0.651,0.367,30894,NONE
38.03732,2,-0.646,0.147,-0.645,0.378,8455,NONE
38.07998,2,-0.646,0.147,-0.645,0.38,346927,START
38.12265,2,-0.645,0.15,-0.643,0.381,184614,HOLD
38.14399,2,-0.645,0.155,-0.638,0.389,13363,HOLD
38.18665,2,-0.647,0.158,-0.636,0.388,41368,HOLD
38.22932,2,-0.646,0.157,-0.637,0.388,15010,HOLD
38.272,2,-0.643,0.161,-0.635,0.395,5374,END
38.31465,2,-0.643,0.153,-0.642,0.387,8087,NONE
38.33599,2,-0.641,0.153,-0.643,0.388,8695,NONE
38.37866,2,-0.641,0.152,-0.643,0.388,4143,NONE
38.42131,2,-0.642,0.152,-0.643,0.388,5254,NONE
43.75465,2,-0.644,0.146,-0.632,0.403,21726,NONE
43.79733,2,-0.644,0.146,-0.632,0.403,45641,NONE
43.83998,2,-0.644,0.146,-0.631,0.404,9297,NONE
43.88265,2,-0.645,0.148,-0.63,0.406,76375,HOLD
43.90399,2,-0.645,0.148,-0.628,0.407,11355,HOLD
43.94664,2,-0.648,0.144,-0.632,0.397,15971,NONE
43.98932,2,-0.649,0.139,-0.633,0.395,7742,NONE
44.03199,2,-0.646,0.137,-0.638,0.393,3544,NONE
44.07465,2,-0.646,0.14,-0.637,0.395,4868,NONE
44.09599,2,-0.646,0.142,-0.635,0.397,34231,NONE
44.13866,2,-0.648,0.142,-0.635,0.395,104,NONE
44.18132,2,-0.648,0.144,-0.634,0.395,13733,NONE
44.26664,2,-0.646,0.145,-0.634,0.397,15305,NONE
44.30932,2,-0.646,0.145,-0.633,0.398,9036,NONE
44.35199,2,-0.646,0.148,-0.631,0.399,240744,START
44.37331,2,-0.647,0.151,-0.628,0.403,51806,HOLD
44.41599,2,-0.647,0.152,-0.627,0.405,26908,HOLD
44.47998,2,-0.651,0.149,-0.628,0.397,20839,HOLD
44.50132,2,-0.65,0.146,-0.629,0.398,16485,NONE
44.54399,2,-0.648,0.145,-0.633,0.396,10410,NONE
44.58664,2,-0.648,0.146,-0.633,0.397,17757,NONE
44.62932,2,-0.648,0.147,-0.632,0.396,3206,NONE
44.672,2,-0.649,0.148,-0.632,0.395,21678,NONE
44.71465,2,-0.649,0.149,-0.631,0.396,242,NONE
44.86399,2,-0.648,0.152,-0.628,0.401,7673,NONE
44.90664,2,-0.648,0.154,-0.626,0.404,37715,NONE
44.94932,2,-0.647,0.156,-0.623,0.408,59577,NONE
44.992,2,-0.648,0.156,-0.623,0.408,13475,NONE
45.03465,2,-0.649,0.156,-0.622,0.407,18868,NONE
45.07732,2,-0.651,0.153,-0.624,0.401,5039,NONE
45.11998,2,-0.649,0.151,-0.627,0.402,44221,NONE
45.18399,2,-0.648,0.148,-0.632,0.397,17388,NONE
45.20533,2,-0.648,0.153,-0.629,0.4,39092,NONE
45.99465,1,-0.665,0.083,-0.67,0.318,14000,NONE
46.03732,1,-0.664,0.083,-0.67,0.319,16951,NONE
46.10131,1,-0.664,0.089,-0.666,0.324,19209,NONE
46.14399,1,-0.664,0.093,-0.663,0.331,67262,HOLD
46.16533,1,-0.664,0.096,-0.66,0.335,16264,HOLD
46.20798,1,-0.664,0.097,-0.659,0.336,5220,HOLD
46.25066,1,-0.666,0.095,-0.661,0.332,21376,HOLD
46.29331,1,-0.665,0.095,-0.66,0.332,551,END
46.33599,1,-0.664,0.093,-0.664,0.329,2309,NONE
46.37866,1,-0.664,0.095,-0.664,0.328,7209,NONE
46.42131,1,-0.665,0.094,-0.664,0.326,2291,NONE
46.54932,1,-0.666,0.094,-0.664,0.325,28325,NONE
46.592,1,-0.665,0.093,-0.664,0.325,26421,NONE
46.63465,1,-0.666,0.095,-0.662,0.328,61091,NONE
46.67732,1,-0.665,0.099,-0.66,0.332,64793,NONE
46.71998,1,-0.666,0.1,-0.657,0.335,11848,NONE
46.76265,1,-0.666,0.102,-0.656,0.336,9502,NONE
46.78399,1,-0.668,0.099,-0.659,0.328,626,NONE
46.82664,1,-0.667,0.096,-0.66,0.328,31624,NONE
46.86932,1,-0.667,0.094,-0.663,0.325,20452,NONE
46.91199,1,-0.666,0.095,-0.664,0.324,1656,NONE
47.10399,1,-0.664,0.092,-0.667,0.322,56,NONE
47.12533,1,-0.664,0.092,-0.666,0.323,1089,NONE
47.16798,1,-0.665,0.093,-0.665,0.324,9776,NONE
47.21066,1,-0.664,0.095,-0.664,0.328,18199,NONE
47.25331,1,-0.664,0.097,-0.662,0.33,171824,START
47.29599,1,-0.665,0.099,-0.66,0.333,18133,HOLD
47.33866,1,-0.666,0.1,-0.658,0.334,30591,HOLD
47.38131,1,-0.667,0.094,-0.661,0.328,27004,HOLD
47.40265,1,-0.666,0.096,-0.661,0.329,17478,END
47.44533,1,-0.665,0.09,-0.665,0.326,4181,NONE
47.48798,1,-0.664,0.092,-0.666,0.326,9571,NONE
47.53066,1,-0.664,0.093,-0.665,0.325,1563,NONE
48.29866,3,-0.632,0.193,-0.605,0.442,127325,NONE
48.34132,3,-0.632,0.194,-0.604,0.444,13646,NONE
48.38399,3,-0.632,0.193,-0.603,0.445,3662,HOLD
48.42664,3,-0.632,0.19,-0.604,0.444,3174,HOLD
48.46932,3,-0.634,0.182,-0.61,0.437,6461,END
48.512,3,-0.635,0.177,-0.613,0.434,27078,NONE
48.55465,3,-0.634,0.171,-0.62,0.427,7310,NONE
48.59732,3,-0.634,0.174,-0.62,0.426,13608,NONE
48.61866,3,-0.634,0.176,-0.619,0.427,4397,NONE
48.66132,3,-0.634,0.177,-0.619,0.426,14517,NONE
48.70399,3,-0.633,0.179,-0.618,0.427,22280,NONE
48.74664,3,-0.632,0.181,-0.618,0.429,74551,NONE
48.832,3,-0.631,0.181,-0.618,0.431,3156,NONE
48.85331,3,-0.631,0.184,-0.617,0.432,215136,NONE
48.89598,3,-0.629,0.186,-0.614,0.436,20434,HOLD
48.93866,3,-0.629,0.185,-0.614,0.437,71630,HOLD
49.00265,3,-0.629,0.187,-0.613,0.438,7259,HOLD
49.04533,3,-0.629,0.189,-0.612,0.439,27883,END
49.08798,3,-0.627,0.189,-0.613,0.44,25273,NONE
49.13066,3,-0.627,0.188,-0.615,0.438,12679,NONE
49.17331,3,-0.627,0.188,-0.616,0.436,4357,NONE
49.19465,3,-0.626,0.191,-0.614,0.438,29350,NONE
49.23732,3,-0.625,0.198,-0.611,0.442,14303,NONE
49.40798,3,-0.623,0.201,-0.609,0.445,6815,HOLD
49.45066,3,-0.623,0.202,-0.607,0.448,147746,HOLD
49.49331,3,-0.623,0.202,-0.607,0.449,5407,HOLD
49.51465,3,-0.624,0.199,-0.608,0.446,3819,HOLD
49.55732,3,-0.625,0.2,-0.606,0.447,164090,HOLD
49.62132,3,-0.625,0.198,-0.609,0.444,344,HOLD
49.66399,3,-0.627,0.196,-0.608,0.444,170,END
49.70664,3,-0.628,0.189,-0.615,0.439,21515,NONE
49.74932,3,-0.627,0.189,-0.617,0.435,5414,NONE
49.792,3,-0.627,0.188,-0.618,0.434,1097,NONE
49.81331,3,-0.629,0.185,-0.619,0.429,15715,NONE
50.55998,4,-0.591,0.257,-0.566,0.512,379100,START
50.58131,4,-0.591,0.256,-0.567,0.512,244278,HOLD
50.62399,4,-0.591,0.256,-0.567,0.511,190867,HOLD
50.66665,4,-0.595,0.252,-0.57,0.506,1454,HOLD
50.70932,4,-0.598,0.25,-0.572,0.501,4818,HOLD
50.752,4,-0.598,0.247,-0.572,0.502,1669,NONE
50.77331,4,-0.599,0.24,-0.579,0.497,19497,NONE
50.81599,4,-0.598,0.241,-0.581,0.496,12674,NONE
50.85866,4,-0.597,0.243,-0.581,0.496,11555,NONE
50.90131,4,-0.596,0.246,-0.578,0.498,14381,NONE
50.94399,4,-0.596,0.25,-0.573,0.502,3371,NONE
50.98664,4,-0.597,0.247,-0.574,0.501,6642,NONE
51.15733,4,-0.595,0.251,-0.568,0.508,154185,HOLD
51.19998,4,-0.596,0.25,-0.568,0.507,12056,HOLD
51.24265,4,-0.594,0.252,-0.568,0.508,61904,HOLD
51.28533,4,-0.594,0.252,-0.568,0.509,13023,HOLD
51.30664,4,-0.594,0.254,-0.568,0.509,11909,HOLD
51.37066,4,-0.609,0.25,-0.57,0.51,15175,NONE
51.41331,4,-0.593,0.247,-0.574,0.506,0,NONE
51.43465,4,-0.592,0.25,-0.575,0.504,17060,NONE
51.47733,4,-0.591,0.253,-0.574,0.505,27129,NONE
51.51998,4,-0.59,0.256,-0.572,0.507,25254,NONE
51.56265,4,-0.589,0.259,-0.568,0.511,45789,NONE
51.73331,4,-0.587,0.264,-0.562,0.517,280472,START
51.77599,4,-0.587,0.266,-0.56,0.519,24447,HOLD
51.81866,4,-0.59,0.262,-0.563,0.514,88551,HOLD
51.86132,4,-0.589,0.263,-0.562,0.515,56575,HOLD
51.90399,4,-0.59,0.265,-0.562,0.515,17364,HOLD
51.94664,4,-0.591,0.256,-0.567,0.511,18935,NONE
51.98932,4,-0.591,0.256,-0.569,0.511,41939,NONE
52.03199,4,-0.59,0.257,-0.57,0.509,3718,NONE
52.05331,4,-0.589,0.259,-0.57,0.509,25023,NONE
52.09599,4,-0.59,0.26,-0.569,0.508,4684,NONE
52.13866,4,-0.593,0.256,-0.573,0.503,91610,NONE
52.86399,2,-0.638,0.167,-0.632,0.404,106873,HOLD
52.88533,2,-0.64,0.164,-0.633,0.403,7076,HOLD
52.92798,2,-0.641,0.158,-0.636,0.397,16489,HOLD
52.97066,2,-0.64,0.157,-0.636,0.398,13715,HOLD
